post_id,post
211,"Hi. My husband had a major heart attack 3 months ago. He is well and truly on the mend now .. looking and feeling really well, but I am struggling. He is a joyful character and takes great enjoyment in telling his story to anyone who will listen. I’m finding it really hard to listen to his story over and over. I’m so happy he is feeling well again but feel miserable within myself. He occasionally makes mention of his smoking that he has given up but jokes about taking it up again and it really destroys me every time I hear it. i don’t know what to do. I’m know he doesn’t mean to upset me but I’m still terrified of losing him. He’s only 55. He always uses humour to get through any difficult situation but I’m struggling to find him funny at the moment. I try to exercise when I can and eat well. I’ve always worked and enjoy working but can’t seem to find the joy in anything at the moment. I just want to be alone and not talk to anyone. Is there anyone else out there feeling like this? I feel selfish for feeling miserable as it was he who had the heart attack not me."
212,i've had depression for 7 years.
213,"Hi i've suffered from depression my whole life,up and downs.At the moment my depression is really bad,I cry everyday.I don't have any friends.Iknow people say this and have friends but i dont.I've agorophobia for 28 yrs and only being able to leave my house the last few year with a support person.My 2 support persons i used to have have gone.The first support person left for personal reasons which she explained.The secong person just pulled the rug,things were great the day before,then i get a message that she has quit the company.We were really close having her home phone number and met her boyfriend abd been to her house.Iknow behind the scenes she was overcharging on support and i have an inkling this is why she left.Sounds strange but we were really close.She is no responding on Facebook,messanger,phone or text.My support workers are like my only friends,i see them 4 times a week and have done for a long time.I really don't have any friends to talk to,because i was agorophobic for 28 yrs i didn't get the chance to make any.I just feel so lonley and disconnected, Iwish i had a friend to talk to and maybe go for a coffee.I can't leave the house without someone with me"
214,"In January of this year I found out I was pregnant. I’m not even 20 yet. I knew I wanted kids at some point and I’ve been with my partner for 2 years, but I’m only halfway through my undergrad and have a masters and phd left to do still. I remember the day I found out so clearly, I knew something was wrong, I had missed my period by a couple weeks, I was nauseous and fatigued all the time, I just knew what it was. The test came back pretty quickly and I called my partner to tell him then went to his house that night. It wasn’t like I hadn’t prepared for this possibility, I knew the decision I would have to make if it ever happened. But when I drove home all I could think about was that I had a baby, something that came from me and came from love, something that would be both of us. I don’t know how to explain it other than the world before that moment felt meaningless and I had a purpose. I loved my baby more than anything else in the world. Still, I felt pressured by my own expectations and the expectations of those around me to make the decision that was going to most benefit me. We got an ultrasound and saw the heartbeat and got the due date and I decided my baby was a boy and I named him and I just loved him so much. I guess the stress of everything got to me because I ended up miscarrying before I could make that decision about what I wanted to do. I have been devastated ever since, it feels like the world has lost its colour, I think about my baby every day and how much I failed him, how I’ll never get to meet the person he could’ve been or told him that I loved him or even just held him once. My partner doesn’t get it, he’s sad about it as well, but not in the same way. I just feel like I have no one I can talk to about it because I have all this grief and I don’t know where to put it and I feel invalid in it because I only knew about him for such a short amount of time and before that a baby was not a near possibility. I wish I could know if he hates me, or if he at least knows I love him and I tried my best. Will this feeling ever go away? Or will the world be dark forever because I honestly haven’t felt happy for a single day since. I just feel so guilty all of the time, and I feel so alone in my guilt and my grief and I don’t know what to do anymore."
215,"What do you do if you just feel numb all of the time. I used to feel sad a lot and really depressed, but now I just feel nothing. I match everyone’s energy when I’m around people, so they don’t think something is wrong. Should I be worried because I feel nothing? Or is it better?"
216,Our son no passed away unexpectedly almost a year ago and I’m still finding it hard
217,"Things have been going so bad for me lately. I am autistic and I have adhd. Also a crap tonn of trauma (and probably ptsd) from growing up in an emotionally unavailable and abusive household. Idk what to do anymore. I am currently living with my mother. We have very bad fights like all the time. She takes a lot of my emotions personally, says that I am constantly (verbally) attacking and terrorising her (not true) etc. She even called me an abuser when I tried to pack my bags and leave. Said a bunch of stuff like ""you can't do this to me"" etc. I don't understand what I am doing wrong anymore. I just wanna live my life in peace. Yesterday I had a bad meltdown (which lead to me having a horrible fight with my mum again and i ended up having a panic attack) cause I honestly i can't handle this shit anymore. I have no money, no car/licence no job, no luck and no energy to get a job. And my plans to go to uni where ruined by absolutely horrible burnout. This is not how i planned things to go. I feel stuck, idk what to do. I even tried contacting the beyond blue counciling and that didn't work cause there was a point where it stopped sending my messages rendering the whole thing useless. I have no money for a therapist. I don't have anyone to talk to. And I can't talk to my mother cause she will just yell at me again. I honestly just wanna leave and never speak with my mother again. I did that with my father who was a narcissist. But thats not really an option right now as I have no job or money and nowhere to go. I also still wanna go to uni and if I do that I will have to give up on that. Honestly with how bad things have been going for me i genually think I shouldn't even be alife at this point. Idk what do I do? How do I help myself? I feel so tired and alone."
218,"Hi to all.Some will know l've had my ups and downs for sure but l wanted to start this as a new and separate thread bc the old one wound up all about gf ex.Just for the most that won't know though and happen to drop in, l got rid of of my place 6mths back and went caravaning 51/2 mths, just couldn't deal with another place at the time and just felt like a bloody good break and rest first.Wasn't sure how l'd feel about it but it wasn't bad and at times really nice just being free for a bit but later 50s there were also the worries of what to do when l get back. Well back now is too my other place it's not really that l had two houses the second one is just a country block with a cabin in a tiny town that l just rent out, never lived there. Well the tenant moved out so that's where l've come back to, l need to fix it up and sell it toward my new place.This little town this whole thing , not doing me any good at all in this stage of life. l did have to get out of my other place don't regret it it had to be done but it's just been such a huge last 10yrs or so. Divorce and all thenlater on just broken up with later new gf now ex just last yr and now all this and here l am in this place- and then l'll be somewhere else to where l'm thinking of moving to, maybe even building . lf so it'll only be small and minimalist buttt, ldkJust feel like total bs it's all too much and it's like what in the hell am l even doing especially here right now and at this age but ldk how else l could've done things.l had to get out of my last place, l have to be here to fix up this one and it's somewhere at least to stay, it'll be a few mths.Been coming here 20yrs keeping this place up and all the same people are still here couples been together and still here all that time and still sitting in their homes watching tv and doing their lives together.The total opposite lives to mine and now l;m even single and here doing this and then wherever later restarting again andddd, it's all just sooooo, words l can't use here. rx"
219,"When I started my well-being journey and I discovered self compassion and mindfulness I started to feel good about myself for the first time in years. I thought I had no reason not to love myself because I had no reason to believe I wasn’t a good person but then I remembered certain mistakes from my past and I started to feel bad about feeling good. My mind doesn’t let me feel good because it deems it as unfair because of my past mistakes. If I move on from those mistakes then that would make me a bad person my mind says. They were mistakes made in a time when I had less awareness but those mistakes still exist and It feels wrong to forget about them. They’re always at the back of my mind. I can’t even think clearly because my mind sees mindfulness as a form of self love and it stops it. Any amount of “feeling good” is denied by my mind saying that is unfair. I’m trapped in my head and I have been for a while. I’m on autopilot, I’m not present, my actions are just muscle memory, when I have to make a decision i struggle, I’m mindless, I mask through interactions, I’m not living my life. I feel numb. I need help."
220,"idk if something is wrong or not with me. i feel so low and tired everyday. i have no interest in anything and have had no hobbies at all for ages. all i have the energy for is uni and one shift a week for work but even that’s fizzing away but it doesn’t matter because i’ll push myself to do the work anyway because i don’t want to fail and be even more worthless than i already am. i cry so often and my body hurts with ache a lot of the time but i have to keep doing things or i’ll be a failure. im so afraid of making connections anymore and when i do make a friend i usually have break downs about it later. i just want to isolate as now i see socialising as too taxing on top of uni and work. i just want to be alone. i live alone and just started my first year of uni. i’m constantly stressed out of my mind that i’m losing sleep and overeating. i keep hurting myself almost daily and on the only day i have free in my week, the night before it i binge drink until i pass out. i cant tell if this is a problem or not but either way i don’t think i could ever get help because i don’t want people to worry about me. it would hurt too much to burden others so i don’t think i can ever do that no matter how much people say i wouldn’t be a burden. i’m too horrible to deserve support anyway i need to pay for existing right? i don’t know how to fix myself. i’ve tried working on myself before but it just ends up being a distraction or leans into other self destructive behaviours (such a restricting food and over exercising) anyway do you think i can keep living like this and it’ll just get better by itself? i’m worried that i’ll get worse but the thing is if i do get worse i still am unable to reach out. i just don’t know what to do. maybe it’s all fine and i’m overreacting about normal things. sorry if i am. anyway yeah i’m really sorry i just wanted to get my thoughts out i don’t even really know what i’m asking at this point. i’m so sorry."
221,"Apparently I am bipolar according to two therapists and a doctor, but here's the thing, self care is not my strong suit so I cycle in and out of feeling pretty much nothing to feeling everything. You'd think I would be better at coping with life by now but it's just the same thing over and over. I hate myself because why can't I deal with just ordinary things people deal with everyday? Why do I have to be broken?"
222,Hey I'm Lexi and I'm in a relationship with a girl that I love with my whole heart but at the moment I am invisible to her and have been ignored by her for 2 days now and on going. I have never reached out before but I have now because I'm scared of how this may end.
223,"I feel like life just cannot get better from here and I’ll always be 2 steps behind everyone. I had 3 jobs, one ghosted me, the other I quit because I was terrified to go to work, the other mass laid off every casual, and the one I had lined up had budget cuts and didn’t hire me after I signed my contract. I think normally it would’ve been fine but I’ve realised lately that I have no one to talk to. I spend 8 hours in a day at university and I don’t talk to anyone the whole day. I barely keep in touch with my friends. I feel like I can’t talk to my family. I only have my boyfriend and he just doesn’t understand. It’s like there’s this massive barrier between me and other people and it’s impossible to get over it. I have always been exceptional, I have a 142 IQ and I was told that when I got older people would be more similar to me and it would easy, but I’m older now and nothing has changed and I just can’t socialise. I’ve never faced failure of any kind before and now I feel alone and stupid, I’ve lost the competition and I can’t function if I’m not winning. And I can’t even help myself because I feel like if someone else buried me alive, why do I have to do all the work to dig myself out? Why can’t someone else pick up a shovel? I’ve done everything correctly and I still feel like people who have done everything wrong and cheated are beating me, like I’m being punished and I’m the only one. I don’t want to just be average and get by, I truly feel like I’m supposed to do and have more, and now I don’t know what to do. My brain is hurting me every day, I see patterns in everything, my senses are on fire, my thoughts scream at me over the top of each other in a cacophony of madness, it’s starting to become too much for me to handle. I know great minds often fall into madness, I’m starting to think my psychiatrist lied or I fluked my IQ test, I don’t feel like a genius I feel like a madman, and it is taking everything in me to not turn to vices that will help silence the noise. I’ve felt like this my whole life and I don’t know if I can continue to feel this way anymore, I don’t want to fight my own brain forever, I don’t want to constantly be drowning in the noise of my own thoughts or to see things as vividly as I see them. I don’t quite want to die, but I think if it was as easy as flipping a switch I would. Sometimes I want to cut that thread connecting me to reality and fall into my head completely because I’m safe there and I have friends I talk to in my own world in my mind and they understand me and I don’t have to try. Idk, this was mostly a vent, any advice on making friends as an adult who is pretending to be introverted to avoid rejection would be greatly appreciated."
224,"Hello this is my first time,I am in my late 50's and I have depression anxiety and ADHD. It was a shock being diagnosed with ADHD a couple of years ago. It hit me regarding my life around family and friends and emplyment. I have had so many jobs and medical issues. After being diagnosed with ADHD, I was born with this as my specialist doctor revealed. I was prescribed medications to help with my condition some worked and some did not. Then I started reading books about it. As I was reading books it was like I was reading my past, it was a real shock to my mind. I had alot of therapy and group sessions helping with my condition.This is why I had trouble having friends and stay in employment and socialising. I have tried an transport jobs it took me a while to work out what I needed to do. I gave myself time to think and I went back to my roots and worked out doors commercial mowing."
225,"I'm not sure when it started, or how it happened, but I've had almost all of the symptoms for depression. Like,,, you know the basic stuff yeah? Feeling uncontrollable sadness, bursts of anger, and hopelessness, or an increase in an irritable/annoyed mood. Even losing pleasure in the hobbies I used to love. I feel like I was hit by a freight train full of apathy and drowned myself in it, I don't know. I just want someone to confirm my feelings and someone I can talk to because I don't think I can hold this in any longer."
226,"BACK GROUND STUFF - So at school there was this beyond blue seminar that I found really helpful, and I’m here cause maybe someone out there can relate to me. In the past I haven’t had many friends, and only til a few years ago I really had myself. Then during covid I had to juggle school work and take care of my mum, who was going in and out of hospital a lot and couldn’t really walk or get up easy. So I didn’t have anyone to talk to. On top of that I was also extremely bullied back at school by a certain person who said I should die and that no one liked me. I stuffed all those feelings away, I think because no one wanted to talk to me and I didn’t know what I was going through. Then the next year I forgot about all that and joined a really toxic friend group cause I didn’t know what having friends was like, I thought it was normal to be shut down and ignored. anyways, I started to just be sick of feeling so much that I started to feel nothing, to the point were I was completely numb and didn’t care if I died because I thought no one cared. I don’t know if I had depression, but I did used to purposefully hurt myself to feel something. Since then, I’ve found my way to God and realised I have a purpose, left that friend group, made new friends and started a ‘new chapter’ where I can feel happier. TO NOW - lately though, I’ve been trying to move on, but it’s been hard. I keep on wondering if things might have changed or if I really was depressed because I think I might have been and now I overthinking about that. And now I’ve been really anxious, I don’t know why, but I keep getting thoughts about: my parents dying people hating me failing school losing friends scared of talking in case I’m shut down zoning out and imagining terrible scenarios which has caused me to do: - getting chronic headaches - itching - fiddling - breathing fast - nausea - dizziness - weakness/fatigue for standing up - splitting headaches - biting my lip i know these things effect me from time to time but now they’re making my life difficult and causing me to leave in class by pretending to go to the bathroom, when in reality I feel like I’m going to breakdown crying or have a panic attack or puke. I hate that I haven’t told anyone but I want some advice like who should I tell, or how should I tell someone? Because I’m scared things will get even worse and no one will notice. I know people care but I don’t know if they can notice in time if that makes sense. i know no-one’s life is easy but I don’t think my life is good enough right now to considered ‘functioning’. I’m just not sure how to talk to my friends because they haven’t noticed at all and I’m scared they think I don’t trust them because I really do. I really hope if someone is reading this they can feel less alone, because it would be nice to know if I’m not completely alone in these feelings. Stay safe, much love<3"
227,"I feel like an imposter in this group. I have had an amazing 50 year career in nursing, owned my own home nursing business and several others. Been the manager at many community and aged care facilities. Always a go getter, confident person. As I got older I started to get anxiety. My marriage failed and I had to cope on my own. Which I did. I decided to move to NW QLD from NSW to be closer to my grandkids and great grandkids. They bring so much to my life. I've since retired, own my home and a new car. I should have it all, right? Then why do I wake up anxious every morning, no energy to face the day, struggle to maintain my house. I have 2 beautiful dogs that love exercise. I force myself to take them for walks. I can't sleep at night. Not unusual to be still up at 2am. I drink too much wine, thinking it will help me sleep and then feel like shit the next day. I got booked for low range DUI and lost my license for a month. So humiliating. That's when I realized I'd hit rock bottom. I'm seeing my GP, I've contacted a counseling service. I'm having major eye surgery in Townsville later this month and booked in to see a deep mind therapist to hopefully help with my fears and my addictions.I'm doing all I can to get back my life. I have so much to live for, but I sometimes wish I wasn't here any more. I can't live the rest of my life living like this."
228,"hello, I'm in my final year of highschool this year, so year 12. I been struggling a lot with managing everything. I grew up in an household where my parents always fought, since the day that I could remember, and I don't really have the best relationship with my parents and sibling. I also had a really traumatic incident happen to me a few months ago and I haven't really healed from it to the point that my hands are constantly shaking because of it. I keep everything to myself because I don't want to burden others but I currently just don't feel present. I feel like I'm just floating and observing everyone and everything. Nothing feels real and I'm at a point where I'm not doing my school assignments. I used to be very studious and loved school and it was my escape from my home life but now I hate it. I really don't know what to do because as much as I want to do my work, I open it up but nothing comes to my brain. Does anyone have any advice on how to help with me feeling like nothing's real?"
229,"I’m not sure on where to start as I struggle with expressing my thoughts and feelings. I feel like I’ve been struck in this unhappiness for a while, it’s hard for me to explain it my partner what I’ve been experiencing internally. I find it an effort to try explain when I don’t really understand why I’m feeling the way I do. I have no motivation to do daily tasks as I’m waking up to a sense of dread, I don’t really have a sense of purpose and worry I’m thinking too much about what it would be like to just move on and not really do this anymore. I want to feel connected but I struggle with being vulnerable or when I do try to reach out, it’s been misunderstood and I’m feeling alone again."
230,"I was in a six year relationship with my partner. We had what I thought was a loving, stable and solid relationship. When my partner became depressed the relationship also ended as they broke it off without much warning. My question is, do depressed partners come back once they’ve recovered and they can access emotions such as love again? Do they disappear or come back for a friendship or to the relationship they once had?"
231,"This is getting unbearable now. I am nearly 67 and have had Depressive Episodes ALL of my life. I never feel like I have enough energy to do anything. I can’t escape because I can’t hurt the people that I love like that, but waking up everyday to this constant overwhelm, irritation & anger and sadness is so draining. Battling my mental health seems pointless sometimes. I see how others live. They don’t all have these issues. I don’t mean to be selfish or pitiful, but why me? Being alive just doesn’t seem to make sense to me. I haven’t ever felt “normal” whatever that is...just waking up each morning with some kind of joy or anticipation would be a start. I have been married for 46 years but want to separate from my husband. Ive had enough of his gaslighting and selfesh ways but i cannot financially support myself. I am nearly at Pension Age but that's probably not enough for me to manage an independent life with a roof over my head. I live for my children and grandchildren but they all live in different cities. I have lived here for 31 years but even though i know quite a few people i do NOT have a friend. Nope not one...not here...I do have one but she does not live here, although we are in contact weekly. I have too many things wrong with me to fix. IVe tried all kinds of therapy and medications and although they have helped a little at the time nothing has worked. I read about this new treatment coming available soon and I maybe can try that BUT I live in the Country NSW - so you think there will be a trained person to oversee this here...NOPE again I will miss out. I""ve had enough...I am exhausted and sick and tired of my life and my husband and my future."
232,Hi I am about to undergo an assessment for whole person impairment as part of my work cover compensation case. I ve been told I need to be classified as 30% impaired and that this is difficult. My injury is psychiatric and I'm in Victoria. Has anyone been through this?
233,"I'm in my 20's and yet cannot figure out what I will do with my life. I'm not diagnosed with depression or anxiety (never went to the doctor's for it) but ever since I was a 10 I've been very sad and anxious with everyone and everything around me. I guess I can say I was abused by my dad at a very young age and my mum hand no power to stop him so the abuse sorta continued until I reached highschool where I realized that I can report to my teachers if I'm being mistreated at home. But unfortunately I've never reported it. My parents don't physically abuse me but sometimes there's a few verbal abuse especially from my eldest sibling whom I don't know why always lashes onto me and guilt trips me. I am emotionally sensitive since I was young and I would feel like crying every time none says anything bad about me or hits me. I guess all that trauma that I've built up till now is making me doubt what I want to be in the future as there's a lot of negativity in my household. I also avoid men (mostly middle aged ones) due to many horrible encounters I have as a child just made be afraid of them. They say that if you're in your 20s you should explore with different career paths but I was shamed by most of everyone I know (even my friends) for wanting to do culinary at tafe so right now I'm in university, feeling miserable and burnt out, doing a degree I have zero passion on. I feel like if I dif have supportive parents and if I lived in a positive household I would really enjoy life to its fullest. Anyways I might make another post about my life and emotional problems since I cannot really vent out to anyone close to me."
234,"To anyone who is reading I really need your help. I’m Grace and I suffer from depression and anxiety. I have the thoughts of I have no purpose, what’s the point, constant boredom, but also because of the fact the I work casual retail at a pet store that I just started at. I used to work full time at Just Jeans and it was awful. I think that’s why my depression got so bad, my managers were up and down with moods, it was the same day over and over and constant pressure. I don’t want that same experience. I’m now stuck feeling completely little motivation for anything I do, going to bed is one of the best things to do because I’m away from life. My favourite thing to do is actually watching movies because I can distract myself from my constant feeling of this depression. My parents are really supportive and I do love them, but they’re getting more and more irritating. I’ve found that the last 2 weeks or 3 weeks have been hard around them because they’re trying to tell me what to do or they’ll say something so small to advise or guide me and then I shut off completely in a salty way. I don’t know why, it’s just like I don’t want to talk about it, and then I don’t want to talk to them. I really don’t know what to do. And I think there’s something wrong with me. Today I really struggled because they told me that it’s like walking on eggshells with me, and I don’t want that. I feel like I’m being a brat and being really difficult with them but when they talk to me I just don’t want to talk about that particular subject because it freaks me out so much and then I shut off. I feel like there’s really something wrong with me and now I don’t have anyone to talk to. I don’t want to talk to my parents anymore because I feel this way and it always ends badly. And I don’t want them to think that I’m an a attention seeker that goes “I have depression fake it easy on me” or “I have mental struggles at the moment please don’t talk to me at the moment about that stuff”. Like I don’t want them to think I’m using it as an excuse, but like it’s hard because it’s to talk about those fears and I don’t want to talk about it and I don’t really want to be around my parents. And I really am struggling (which they do know) and I’m stuck and don’t know what to do half the time and I’m just trying to do the best but like I don’t earn a lot of money, and so I have a lot of financial stress and worries. I find it hard to go out and seek for a job, force myself to socialise or do things because I don’t have the motivation. Honestly I just don’t know what to do?"
235,"- In 2024, my wife lost her job - I have been the sole income earner for this time - I am near bankruptcy. We have been trying to sell our house for over 8 months. We have only months left. - I have constant suicidal thoughts, with only external people or pets being the reason I dont - Whilst I run businesses, I constantly make mistakes. - Recently, a client who I made millions of dollars, was upset I work for a competitor so that I could keep us afloat. Whilse she has a $5m home. - Some nights, we share a single steak between my wife, myself and our child - I work at great volumes, but can never achieve my goals - My wife applies for jobs, and maybe does 2 hours a day of projects. If shes not minding the kid, she is playing games or puzzles or things I have just had the weight of the world on my shoulders for too long I pray to god everynight I can never seem to turn the chapter"
236,"Hi. I don't really know if I'm going to get much of anyone to talk to here, but I don't want to burden the workers of BeyondBlue, nor am I financially able to see my therapist for the time being. I don't even know where to start with my problems, but I know that I have them and bottling them up isn't the best. I think to put it simply, I'm feeling hopeless in my life, that I have little to feel towards myself. I guess I'll start by breaking things down; I'm struggling to find employment no matter my best efforts, same with trying to get into secondary education such as tafe or a traineeship, I'm struggling financially because I waste my money on needless/momentary things or for other people, I feel isolated by those I once deemed as friends and by my family, and lately, been swallowed whole by past experiences and trauma that makes me feel worse to my core. And it sucks that I don't really know who to turn to because I feel distant from my family unless I'm needed to do something, I don't have any friends to enjoy the comfort of their presence, I don't want to burden online friends because frankly I don't feel that close to any of them, and the more I feel worse about myself, the less I feel motivated to do anything. It's getting to a point where all I can blame is myself, because that's the one consistent factor on how/why things have gone bad for me that honestly it's a crossroad which I feel I have to choose between the path where I just keep going and hoping that whatever primordial being there is gives me a bone for all my best efforts, or I just eliminate the one core value that keeps holding me back."
237,"Someone once said that, ""it's like he cannot concieve of another person's thoughts"" and it hurt alot. And it's honestly true. I've always struggled to describe the people around me. Even my family or best friends. Its hard to describe anything about them other than surface level traits. I struggle to understand people's motivations. Why do people do things? what would my friend do in this scenario? what would they say? I don't see anyone as less than me, if anything, I feel like the opposite is true sometimes, though I'm trying to get better at telling myself its not. And I've found that I don't dislike people either. I think that they're cool, I like when people have strong passions especially if its music and hearing how excited they get. I like seeing people in their element, and I like the things that people make. But I don't always trust even my closest friends. I suppose that, my logic always has been, ""I dont know what they think of me, so I have to assume the worst in them so that when they leave me it wont hurt"". I've hurt and pushed away the people around me because I thought that I couldn't trust them, that they were out to get me, and even when I did trust them, I just burdened them with my constant worry that they were going to abandon me or were trying to hurt me. And I'd lash out alot. I never understood the toll that my actions took on them and I just refuse to forgive myself for hurting them. I don't talk to many people at the moment. I try not to have any real conversations. I talk to my family but for the most part I spend my time in the library doing Uni work and I try not to spend much time at home. I'm looking into roles after uni that could be meaningful so that I could at least try and be useful to the world in some form if im still alive, but i worry I dont deserve a chance. Right now I have one friend who I talk to consistently and I enjoy it. I like playing Limbus with the guy. But i'm scared that if I keep hanging out with him I'll make his life worse. I always tell myself that even the most evil person in the world can do the right thing if they just choose to. It may not change who they are inside, but at least someone benefits right? But sometimes I think that I might be broken if I cannot comprehend what people are thinking. If understanding other people is a part of being a person, can I really even call myself human? I don't know. Right now I dont even feel like this body is mine. I dont feel human at all."
238,"Hey alli lost my job 6 months ago and since then have been applying for jobs. I have been trying different options/areas but not been successful. I have had a couple of interviews and have been close but they have gone with someone else. I have been left disappointed each time and now feel im falling apart and am not good enough. Im anxious waiting on an interview i had last week..i hate the waiting and not knowing. I do my best, but either thats not good enough or im not the right fit. I do my research/preparation- that in itself is a little stressful. I am at that point where ive said to myself - do i want to put myself through that interview stress again thinking that ill be disappointed again? (i keep doing it as i need a job for the money and self confidence). Trying to keep myself occupied by watching dvds and playing games, but even doing something that usually makes me smile/laugh is not working. When i usually feel “down” i watch some funny videos, but even this is not helping. Feeling sick with worry. All i need right now is a job, someone to believe in me and support. People try and be helpful by saying “something will come up” but that’s not helping cant afford to go to a counsellor either, as my finances are low due to above situation stress."
239,"Imt scared and feeling very alone right now and I don't really have anyone I feel I can turn to right now to talk with. My husband has already been diagnosed with depression and anxiety as well as having Asperger's. Last night he told me that he feels like he's having a midlife crisis, and that his depression is worse than ever. He's had thoughts of self harm but not acted on them. He said he's also developed a crush on a work friend who I think he sees as both an exciting new relationship, not necessarily romantic, and also as a motherly figure since he didn't really have a loving mother growing up. He said his head is all messed up and doesn't know how he feels right now. He's also just started going to the gym regularly in an aim to improve his health, but he always feels depressed after working out. He feels like the chemicals in his head are all messed up and causing him to feel worse. I love him and want to support him and get him help but he's said he not really yet and I am feeling scared for him and also our relationship. I don't know what to do. I don't know what I'm expecting to happen from posting this but I guess I just wanted to put my situation out there and see what happens."
240,Hi I’m not sure what to say or ask but here we go i have been told by my doctor that I have PTSD anxiety and depression all steaming from a work place incident was treat an have had a sold few years of being ok now the nightmares are back I feel crap most days can’t remember basic stuff is this normal to relapse after a period of calm I suppose you could call it not sure I have it in me to do this again or that’s the depression talking the road to recovery this time feels like a bridge to far thanks
241,"Not sure how to cope, when being alone at home. I have some friends i see and as soon as they leave, i feel alone and sad and seen to eat myself to sleep, eating like a bad breakup. I feel like a am dependent on them. If i don't make people happy i feel worthless. Need advice."
242,"I’ve been struggling with depression for the last 3-4 years. I feel like no matter who I talk to, they won’t understand how to feel or how to help me. I feel so isolated from my family and friends, and it’s so hard to just communicate with them. I’m having such a hard time just taking care of myself and I don’t know what to do. Everything feels so difficult and daunting that I just end up laying in bed doing nothing. I’ve tried doing the basics like eating healthy and exercising. But I don’t have any motivation to continue those habits. I feel like my medication isn’t making a difference and I want to go to a therapist but it’s so hard to find free time in my schedule. I’m so scared of failing at uni as i’m not keeping up with my studies or assignments. I worked really hard to get to where I am but I don’t feel satisfied with my life. I just constantly question if I’ll ever my satisfied and content with my life or will I always be wanting more and more. I’d just like some advice on how to go from here, if anyone’s been in a similar position and what worked from them."
243,"hey, my name is casper. im a trans man in an all female catholic school and im in year 10. i have audhd, depression, gad, ocd, and im sure some others. i like to draw and i like anime, and i want to be a voice actor or a 3d animator. lately im been close to failing every one of my classes. I do have support from therapists and friends, but lately its been the same thing over and over ""ypull get better! it takes time! you need to put in more effort!"" when i cannot really do those things. My parents are somewhat supportive, my dad is very strict and doesnt want me to go down the same path he did, he scares me, and my mum is trying to support me mentally. i do try to do work with the support i have, but i just cannot motivate myself, i can barely get out of bed or do basic hygiene some days. even with all this support i have im still getting worse and i dont know whats wrong with me. ive tried to go to homework classes but i cannot do anything. i recently failed digital tech, which is one of the only things im good at. i think im also developing some form of psycosis or something, im staring to see and panic over things that just are not there. i feel invalid because i dont think ive even had trauma, i had a normal childhood. ive been having suicidal thoughts almost daily but i cant act on them because im scared to hurt someone even though it seems that no one cares. I feel like im going crazy and no one understands me. i just want to stop doing school all together and just stay in my room forever. i dont know what to do anymore, i feel useless, if anyone can, please help me"
244,I am 12 and i just started year 7 and i have severe depression after taking the k10 depression test multiple times over the cours of a couple of months the battery on the phone has gradually gotten lower and recently my parents went on a cruise for their anniversary and i SH myself but i got addicted and when my parents got back my right hand had scars on them and one of my friends at school noticed and so did my other friends but this one friend knew immediately what it was and i told the others it was my dog and they (i think) believed me. but i just dont feel the same and im not sure what to do because i feel that if im left alone for too long i will SH again and respiral out of control. i want to go to the psych ward near me to help myself but im scared of the costs and what my nit picky older brother would think. e would probably say it was for attention but i think i need help but i just dont know what to do and all areas are blocked and i just cant find a way out. please someone anyone im spiralling and i cant help myself or let anyone else know whats going on please help me.
245,"This isn't the first, second or third time in my life I've felt like this. I feel like my friends don't understand and even when they say they do I don't want to be around them, I'm so sad all the time, last week I spent most of the days in bed and didn't tell anyone and when I did finally disclose how horrible the feelings were making me I felt supported for one whole day. I get everyone has their own stuff going on but I feel so alone. When they do say they want to come see me, I find myself making excuses not to hang out with them, I feel myself screaming inside my head, I want to be around them but I don't know if it's my pride or my depression that takes over and doesn't let me be with them. I feel so trapped in my life, but I don't know what to do to shift my mindset. Lately the self harming thoughts have slowly been creeping in, so much so I have to physically force myself to stay in bed so I don't do anything bad. I need help but it's such an effort and I kinda feel like why am I bothering, in a year everyone will forget I was even alive if I ever did anything. I don't see the point anymore. I need an escape but would that even really help or is that just a band-aid until the feelings wash back into my head. What do I do??"
246,"Hi, I (20F) have been struggling for a few years now but I don't know exactly what's going on. I've been experiencing depressive symptoms since I was little but my hypomanic symptoms only began 2 years ago. I fit so much of the criteria for bp2 but the timing doesn't seem to really match up with what I've heard about bipolar, well at least the hypomanic part of it. My depressive episodes will last for weeks to months at a time. No questioning that but what confuses me is that then all of a sudden seemingly without a trigger I experience something that ticks a lot of the boxes for hypomania. Like the elevated mood, hypersexuality, excessive spending, risk taking behaviours, more talkative, increased self esteem, racing thoughts. Like on paper it sounds like hypomania but then it only lasts sometimes half a day to 2-3 days but I've heard for it to be bipolar it needs to be longer than that. And to make it confusing in that ""hypomanic state"" I can also have a really bad low all of a sudden and then 5 minutes later be back to my really amazing high and continue on with the ""hypomanic"" episode. So now I'm so confused what's going on with me and because of the timing of everything my psychologist is unsure whether I have bp2 or not. I'm struggling so bad with these mood swings and I feel so out of control and unpredictable. I'd really appreciate if anyone shared their thoughts about this. I just want to know if anyone else has experienced this or heard of something like this."
247,"I am already 24 this year and still got no girlfriend, meanwhile, many of my friends have their girlfriends and even some of them are gonna get married soon. Not only I feel I am left far behind by them but I also feel myself is much worse than others since I couldn’t have a girlfriend.i feel like I am a loser, no girls ever liked me, no one wants to have relationship with me, feel bloody depressed"
